,docs,topics,target
8891,the president of the united state has decided everyone gets to play a round of russian roulette with covid if trump wins million of you will be dead by this time next year ,-1,biden
8892,obama biden clinton bush let ccp simplified china transform america to chimerica rsuburban women vote for biden so your kids will grow up as chimericans rlots of people eyeing on pennies,-1,trump
8893, and as a biden voter i am worried it will take more time to collect and count mail in votes as trump prematurely declares victory and then tries to paint us as the anarchists refusing to accept the results,-1,trump
8894,obama biden clinton bush let ccp simplified china transform america to chimerica rsuburban women vote for biden so your kids will grow up as chimericans rlots of people eyeing on pennies,-1,trump
8895,obama biden clinton bush let ccp simplified china transform america to chimerica suburban women vote for biden so your kids will grow up as chimericans lots of people eyeing on pennies,-1,trump
8896,if the whole world has to vote for trump and biden democrats china iran pakistan north korea will vote for biden and the rest of the world will vote for trump ,-1,trump
8897,trump is trying to fraud this election the world is watching him america vote blue this man is a disgrace,-1,biden
8898,and all of your losser followers have a little bit of self respect leave the white house republican that voted straight blue ,-1,biden
8899,this is the first video where i see trump supporters mentioned they will accept the results who ever wins there is a whole another world out there,-1,biden
8900,if trump wins blue states will riot and tear apart their own blue states just like they have in the past when they do not get their way they are surely intelligent ,-1,biden
8901,president cry baby the emperor has no clothes anyone that supports trump has blood on their hands vote like your life depends on it because it does ,-1,biden
8902,president trump is the man and we all know itamerica is voting it all red ,-1,biden
8903,heads up georgia is republican not a swing state joe will not win here,-1,biden
8904,well hopefully biden wins so we can see something new tired of the guy talking and not doing anything plus we all know he faked getting covid it pretty obvious we don want a liar ,-1,biden
8905,trump will win,-1,trump
8906,obama biden clinton bush let ccp simplified china transform america to chimerica suburban women vote for biden so your kids will grow up as chimericans lots of people eyeing on pennies,-1,trump
8907,we will not listen to any your bs rdems give illegals driver s licenses automatically register them to vote then win the election dems jostling for more illegal immigrant votes this is all very disgusting,-1,biden
8908,when trump wins i hope the war starts let all these blue states leak red ,-1,biden
8909,in pennsylvania in michigan and in wisconsin according to polling average trump could still win because biden lead in pennsylvania is comfortable but not impenetrable but to pretend like hillary was up,-1,biden
8910,child behavior of we can say anything no matter how unrealistic and people will just believe us vote vote pelosi out of office vote as if your life depends on it because when these demokid,-1,biden
8911,we will not listen to any your bs rdems give illegals driver s licenses automatically register them to vote then win the election dems jostling for more illegal immigrant votes this is all very disgusting,-1,biden
8912,trump is an absolute moron if dr fauci is fired we ll all be dying of ebola next year trump is crazy who tf votes for this idiot ,-1,biden
8913,does cnn not realize they are solely responsible for this by pushing fake conspiracies like russiagate etc if biden wins i am done paying taxes,-1,trump
