,docs,topics,target
6555,our military considers trump a threat to our country that s enough for me to vote for biden his complete disregard to the severity of this pandemic shows his unfitness to lead and care,1,biden
6556,poisonous narrative just observing all of this from uk and i can not see any good reason to vote for the incredibly corrupt biden your country would dive are you in denial or is it,1,trump
6557,better than trump but honestly joe biden is old and forgetful when tired god bless the us if biden wins as the world will know the us is weak again ,1,trump
6558,vote biden for higher taxes vote like your life depends on it ,1,biden
6559,way has trump galvanised a republican tsunami maybe against him yes but not for him biden will win but be patient people let the orange shitstain scream and shout he wo n t have a legal,1,biden
6560,get and out vote for biden the poster child of return to normalcy except is n t that also,1,biden
6561,get out vote biden,1,biden
6562,my roommate family is republican who voted trump in but just visited and saw a biden sign anecdotal evidence yes but many of the suburbs had biden signs,1,biden
6563,i vote for joe biden,1,biden
6564,let go joe biden will win the next president,1,biden
6565,ok so why voting biden is the next potus ,1,biden
6566,definitely do not vote for such a candidate of the pseudo democrat joe biden biden laptop email biden s corruption scandal with ukraine joe biden corruption scandal with china ,1,trump
6567,only the idiots believe democrats will take away your guns god and liberty asoon as biden wins they think you wo n t recognize america it s going to be so socialist north korea will,1,biden
6568,biden wins ,1,biden
6569,can have the right to protest and rob and loot the country all you have to do is vote for me so that i jo biden s wife could sleep peacefully in my cave basement,1,biden
6570, this is the unwritten rule and you just have to respect that he s desperate for biden to win or they will all go to jail for corruption the big guy ,1,biden
6571,have as of yet to vote majority of biden supporters have already voted if biden was going to win his lead would need to be by at least points but he just does not have it,1,biden
6572,vote biden ,1,biden
6573,hidden kamala harris poll predicts biden will lose and trump will win and the hidden poll ,1,trump
6574,why joe biden cannot win is because he does not have any support have you seen his rallies ,1,biden
6575,trump is an idiot i hope joe biden wins,1,biden
6576,trump if biden wins the usa is going bye bye,1,trump
6577,god bless maricopa county please unite our country vote biden ,1,biden
6578,he says is bs plus tomorrow we have a chance to save the us from his evil intention vote biden harris trump must go he shamed the us and is a danger to the world ,1,biden
6579,rumour i heard about trump supporters are openly supporting him but secretly voting for biden interesting ,1,trump
6580,hoping and praying mr trump wins this election to maintain world peace and prosperity if biden wins then the whole world is doomed ,1,biden
6581,not vote for biden period trump is for pro life i am a christian so pro life trump wins over pro choice biden god says that he knew you before you were in your mothers womb ,1,trump
6582,sorensen bruno r xb rplease all you good people usa go out and vote tomorrow we europeans pray that joe biden will win its is so important that we get a,1,biden
6583,a lot of my republican friends have said they re going to vote for biden in this election everyone knows that trump puts his own interests ahead of the interests of,1,biden
