,Unnamed: 0,docs,topics,target
3697,3697,is for israel he is against killing babies he is for business and low taxes i am voting for the first amendment and freedom of speech i am voting for the second amendment and my right,-1,biden
3698,3698,is for israel he is against killing babies he is for business and low taxes i am voting for the first amendment and freedom of speech i am voting for the second amendment and my right,-1,biden
3699,3699, i miss listening to this guy speeches and common sense unfortunately the orange dude you elected after name called,-1,biden
3700,3700,today i seen donald trump vote in person a month ago he sent in a mail in vote ,-1,biden
3701,3701,is for israel he is against killing babies he is for business and low taxes i am voting for the first amendment and freedom of speech i am voting for the second amendment and my right,-1,biden
3702,3702,the republican leaning supreme court the public should rise up and revolt against the trump admin designed tactic to win by deceit trump the thug is doing everything that he wants by defying the rule book in every,-1,trump
3703,3703,obama make sure joe wins so he won t be standing in doj answer hillary s russia,-1,biden
3704,3704,go get trump out let s vote trump out thanks president obama for speaking for americans let s do our job to vote loser trump ,-1,biden
3705,3705,yes choose america over trump loser trump and the complicit republicans who let trump happen vote blue ,-1,biden
3706,3706,let joe fight his own battles you can not save the black vote for him and you can not take our attention away from hunters laptop joe s been a,-1,biden
3707,3707, if not then why did not he throw his support behind him during the debates whomever would had won the debates obama would support nothing personal it s all politics nothing more nothing less,-1,biden
3708,3708,whether trump looses or wins racism or economic exclusions won t stop but will worsen,-1,biden
3709,3709,joe biden won the debate ,-1,biden
3710,3710,get off trumps nuts obama ole joe is now yelling and slurring at his supporters he calling people who don vote for him chumps he so decent bye bye joe,-1,trump
3711,3711,the housewife will be voting for me they want safety are thrilled that i ended the long running program where low income,-1,biden
3712,3712,early voting has trump kicking ass and biden lost pennsylvania ohio oklahoma texas n dakota and more saying no more oil game over,-1,trump
3713,3713, is why trump will win,-1,trump
3714,3714,what did obama do so great for y he trying to win the left side back because that how they make money by selling america and brain washing stupid people like,-1,biden
3715,3715,if you do not vote for me you ain t black joe biden,-1,biden
3716,3716,the b in aid politifact com factchecks may viral image fact checking joe biden hunter biden and ukraine i am nancy pelosi and i will definitely vote for donald j trump in november i strongly recommend everyone else does too just listen to,-1,biden
3717,3717,trump is only to willing to fugg you out of your health if he wins only because he hates obama and that s the only reason trump will screw million people with,-1,biden
3718,3718,trump babygo out and vote,-1,trump
3719,3719,trump winning means the end of cnn and they know it thats why they re fighting so hard for sleepy creepy biden,-1,trump
3720,3720,we have to bet on the good in ourselves we have to put our personal politics aside and vote blue in november to get trump and his republican enablers out of power ,-1,biden
3721,3721,he was asked what he would said to the ppl of the usa on augration day if he win and boy colud not give and answer joe could give one i think that was the last question ,-1,biden
