,docs,topics,target
10938,only day left go vote and kick out trump and all these traitors kremlin propagandists far right white supremacists racists and this entire,0,trump
10939,cnn won t tell you the truth trump wins in a landslide look at the blacks voting for trump and to save america from socialism and communism ,0,biden
10940,loser the kremlin loser trump vote trump away today ,0,trump
10941,very important do n t follow fox news or any other republican channels for next days until u vote republicans already know they r gon na lose so they are opting for different tactics like mile walk,0,biden
10942,please vote everything that comes out of trump mouth is lies lies lies and more lies,0,trump
10943,the media needs to get honest the polls were right in hillary won but trump stole the election with the republicans and as long as congress lie to the american people,0,biden
10944,wh think about his avalanche of daily lies and how you gon na explain to your kids that you voted for this little man knowing what he been to during the past four years trump is a fraud,0,biden
10945,kicked out of there homes he is having super spreader events while the gop is blocking and suppressing votes as much as possible oh and trump says it ok for these big truck small d ,0,biden
10946,even american and i watch left and right wing news to get both sides of the story if you vote for the democrats you are purely ignorant to the facts and statistics donald trump is by no means,0,biden
10947,long time to come note just because you dont like trump for the way he had the audacious temerity to win or for the way he dresses or speaks or does his hair or flaunts his vanity is hardly a,0,biden
10948,trumps winning america,0,trump
10949,im voting trump cuz corn pop is a bad dude,0,trump
10950,loss jobs they their homes and mainly a lots of americans people loss their lives during this pandemic vote blue,0,biden
